Title,Price,Link,Description,Main image
Ryuji Iwasaki Unique bowl no 26,1.62,https://yonobi.com//collections/all-products/products/unique-bowl-no-3,"Beautiful, unique bowl handmade by Japanese artist Ryuji Iwasaki. Iwasaki was born in Osaka in 1980, where he still lives and works in his studio/home - also called Studio Depth. Ryuji has always been a creator ever since he was a child; he'd played around with clay and explored his imagination. His passion for exploring and being creative has continued in his work with ceramics. Everything is hand-thrown on the pottery wheel - and finished with unique colors and glaze details. Color is an essential part of Ryuji Iwasaki's work, and each piece is a study of variation in hues and colors, made by adjusting glazes, the number of glazes, their ratios of the mixture, how glazes dripped, how they are fired and by many other factors. The result is fascinating and unique.  This product is meant for decorative purposes and is therefore not food safe. Measurements:Ø11 x H9 Share",//yonobi.com/cdn/shop/files/image_eb6d2f38-be5b-4f2a-82f8-07972e6d7d1b.jpg?v=1708427149
Ryuji Iwasaki Unique bowl no 29,1.62,https://yonobi.com//collections/all-products/products/unique-bowl-no-29,"Beautiful, unique bowl handmade by Japanese artist Ryuji Iwasaki. Iwasaki was born in Osaka in 1980, where he still lives and works in his studio/home - also called Studio Depth. Ryuji has always been a creator ever since he was a child; he'd played around with clay and explored his imagination. His passion for exploring and being creative has continued in his work with ceramics. Everything is hand-thrown on the pottery wheel - and finished with unique colors and glaze details. Color is an essential part of Ryuji Iwasaki's work, and each piece is a study of variation in hues and colors, made by adjusting glazes, the number of glazes, their ratios of the mixture, how glazes dripped, how they are fired and by many other factors. The result is fascinating and unique.  This product is meant for decorative purposes and is therefore not food safe. Measurements:Ø12 x H9cm Share",//yonobi.com/cdn/shop/files/image_0daf3812-d951-453a-ac94-86f15647a3c2.jpg?v=1684612679
Ryuji Iwasaki Unique bowl no 31,1.62,https://yonobi.com//collections/all-products/products/unique-bowl-no-30,"Beautiful, unique bowl handmade by Japanese artist Ryuji Iwasaki. Iwasaki was born in Osaka in 1980, where he still lives and works in his studio/home - also called Studio Depth. Ryuji has always been a creator ever since he was a child; he'd played around with clay and explored his imagination. His passion for exploring and being creative has continued in his work with ceramics. Everything is hand-thrown on the pottery wheel - and finished with unique colors and glaze details. Color is an essential part of Ryuji Iwasaki's work, and each piece is a study of variation in hues and colors, made by adjusting glazes, the number of glazes, their ratios of the mixture, how glazes dripped, how they are fired and by many other factors. The result is fascinating and unique.  This product is meant for decorative purposes and is therefore not food safe. Measurements:Ø10.5 x H7.5 cm Share",//yonobi.com/cdn/shop/files/image_4f6c6efe-1aea-46c9-ae2b-c051481153d0.jpg?v=1684612631
Ryuji Iwasaki Unique bowl no 36,1.62,https://yonobi.com//collections/all-products/products/unique-bowl-no-8,"Beautiful, unique bowl handmade by Japanese artist Ryuji Iwasaki. Iwasaki was born in Osaka in 1980, where he still lives and works in his studio/home - also called Studio Depth. Ryuji has always been a creator ever since he was a child; he'd played around with clay and explored his imagination. His passion for exploring and being creative has continued in his work with ceramics. Everything is hand-thrown on the pottery wheel - and finished with unique colors and glaze details. Color is an essential part of Ryuji Iwasaki's work, and each piece is a study of variation in hues and colors, made by adjusting glazes, the number of glazes, their ratios of the mixture, how glazes dripped, how they are fired and by many other factors. The result is fascinating and unique.  This product is meant for decorative purposes and is therefore not food safe. Measurements:Ø10 x H8cm Share",//yonobi.com/cdn/shop/files/image_0a904da5-0be8-4924-8ce1-aab4dfc38b2b.jpg?v=1684612750
Ryuji Iwasaki Unique bowl no. 37,1.62,https://yonobi.com//collections/all-products/products/unique-bowl-no-9,"Beautiful, unique bowl handmade by Japanese artist Ryuji Iwasaki. Iwasaki was born in Osaka in 1980, where he still lives and works in his studio/home - also called Studio Depth. Ryuji has always been a creator ever since he was a child; he'd played around with clay and explored his imagination. His passion for exploring and being creative has continued in his work with ceramics. Everything is hand-thrown on the pottery wheel - and finished with unique colors and glaze details. Color is an essential part of Ryuji Iwasaki's work, and each piece is a study of variation in hues and colors, made by adjusting glazes, the number of glazes, their ratios of the mixture, how glazes dripped, how they are fired and by many other factors. The result is fascinating and unique.This product is meant for decorative purposes and is therefore not food safe.   Measurements: Ø13 x H7cmShare",//yonobi.com/cdn/shop/files/image_a81920c1-0b07-4f8e-b0f4-4d65c77f5ad2.jpg?v=1684612763
Ryuji Iwasaki Unique bowl no. 40,1.62,https://yonobi.com//collections/all-products/products/unique-bowl-no-12,"Beautiful, unique bowl handmade by Japanese artist Ryuji Iwasaki. Iwasaki was born in Osaka in 1980, where he still lives and works in his studio/home - also called Studio Depth. Ryuji has always been a creator ever since he was a child; he'd played around with clay and explored his imagination. His passion for exploring and being creative has continued in his work with ceramics. Everything is hand-thrown on the pottery wheel - and finished with unique colors and glaze details. Color is an essential part of Ryuji Iwasaki's work, and each piece is a study of variation in hues and colors, made by adjusting glazes, the number of glazes, their ratios of the mixture, how glazes dripped, how they are fired and by many other factors. The result is fascinating and unique. This product is meant for decorative purposes and is therefore not food safe. Measurements:Ø12 x H9cm Share",//yonobi.com/cdn/shop/files/image_35fc42dc-1da8-41bd-93ff-a23004fa1518.jpg?v=1684612482
Ryuji Iwasaki Unique bowl no. 44,1.62,https://yonobi.com//collections/all-products/products/unique-bowl-no-14,"Beautiful, unique bowl handmade by Japanese artist Ryuji Iwasaki. Iwasaki was born in Osaka in 1980, where he still lives and works in his studio/home - also called Studio Depth. Ryuji has always been a creator ever since he was a child; he'd played around with clay and explored his imagination. His passion for exploring and being creative has continued in his work with ceramics. Everything is hand-thrown on the pottery wheel - and finished with unique colors and glaze details. Color is an essential part of Ryuji Iwasaki's work, and each piece is a study of variation in hues and colors, made by adjusting glazes, the number of glazes, their ratios of the mixture, how glazes dripped, how they are fired and by many other factors. The result is fascinating and unique.  This product is meant for decorative purposes and is therefore not food safe. Measurements:Ø8 x H13cm Share",//yonobi.com/cdn/shop/files/image_60319898-2a81-47e7-8f6e-9c12a284ce65.jpg?v=1684612938
Louise Egedal Unique Vase,2.8,https://yonobi.com//collections/all-products/products/unique-vase-4,"One-of-a-kind vase by Danish artist Louise Egedal. Perfect for a single flower or just as beautiful decoration in your home.Louise Egedal creates unique works that convey harmony, balance, and authenticity. Louise makes art for people who want peace and harmony in their environment - with a raw edge. Quality is the highest priority in terms of materials and time. Louise is trained in classical Danish craft tradition - which she combines with the Japanese ""Wabi-Sabi"" aesthetics, which basically means that you see the beauty of the imperfect. The Imperfect is by design and creates a new depth and interest in the work.  Measurements:Ø15 x H16 cmShare",//yonobi.com/cdn/shop/files/IMG_2795.jpg?v=1685466214
Louise Egedal Unique Vase,2.4,https://yonobi.com//collections/all-products/products/unique-vase-19,"One-of-a-kind vase by Danish artist Louise Egedal. Perfect for a single flower or just as beautiful decoration in your home.Louise Egedal creates unique works that convey harmony, balance, and authenticity. Louise makes art for people who want peace and harmony in their environment - with a raw edge. Quality is the highest priority in terms of materials and time. Louise is trained in classical Danish craft tradition - which she combines with the Japanese ""Wabi-Sabi"" aesthetics, which basically means that you see the beauty of the imperfect. The Imperfect is by design and creates a new depth and interest in the work.  Measurements:Ø11 X H20cm Share",//yonobi.com/cdn/shop/files/IMG_2796_e1cd7431-063e-482d-81c3-cac2c4ef8c4d.jpg?v=1685466231
Louise Egedal Unique Vase,2.3,https://yonobi.com//collections/all-products/products/unique-vase-22,"One of a kind vase by Danish artist Louise Egedal. Perfect for a single flower or just as beautiful decoration in your home.Louise Egedal creates unique works that convey harmony, balance, and authenticity. Louise makes art for people who want peace and harmony in their environment - with a raw edge. Quality, both in terms of materials and time, has the highest priority. Louise is trained in classical, Danish craft tradition - which she combines with the Japanese ""Wabi-Sabi"" aesthetics, which basically means that you see the beauty of the imperfect. The Imperfect is by design and creates a new depth and interest in work.  Measurements:Ø14 X H16 cm Share",//yonobi.com/cdn/shop/files/IMG_2797.jpg?v=1685466252
Quentin Marais Pitcher no. 4,800,https://yonobi.com//collections/all-products/products/pitcher-no-5,"Fantastic pitcher handmade by Quentin Marais. Quentin Marais is a french artist. His work is built around childhood; he imagines with memories, images from this period; memories of places, towns, cities, objects, everyday life.Clay gives him that freedom. For him, it is the bridge between a symbolic world and our contemporary universe. It offers the plasticity between the useful and the useless and reveals the link between the imaginary and the concrete. There is no nostalgia or melancholy, but a desire to find this ""primary"" freedom and this childish lightness. Like a construction game, like a memory game. His pieces are made by assemblies of stoneware and porcelain. They are shaped with coils, plates, casting, or modeling.The clay is left raw, decorated, enameled, or tinted in the mass. The whole is fired in a gas oven reduced to 1280 °.This product is certified as safe to use with food. Measurements: W 17 x h 11 cm Share",//yonobi.com/cdn/shop/files/image_16d4e097-c131-4943-ae11-a52863821b44.jpg?v=1686685028
Quentin Marais 'Grenier' n°2 - Ceramic jar,2.4,https://yonobi.com//collections/all-products/products/pitcher-no-8,"PLEASE BE AWARE THAT THIS PRODUCT IS NOT AT OUR PHYSICAL LOCATION IN COPENHAGEN. IF BOUGHT, SHIPMENT WILL BE DELAYED BY A WEEK.Fantastic unique piece handmade by Quentin Marais.His work is built around childhood; he imagines with memories, images from this period; memories of places, towns, cities, objects, everyday life.Clay gives him that freedom. For him, it is the bridge between a symbolic world and our contemporary universe. It offers the plasticity between the useful and the useless and reveals the link between the imaginary and the concrete. There is no nostalgia or melancholy, but a desire to find this ""primary"" freedom and this childish lightness. Like a construction game, like a memory game. They are shaped with coils, plates, casting, or modeling.Grenier material: various stonewareMeasurements: W 30 x h 21 cmShare",//yonobi.com/cdn/shop/files/image_c7e66a81-b265-406d-8b65-30946df84fad.jpg?v=1686684959
Quentin Marais 'Grenier' n°1 - Ceramic jar,3,https://yonobi.com//collections/all-products/products/teapot-no-11,"Unique piece by Quentin Marais. His work is built around childhood; he imagines with memories, images from this period; memories of places, towns, cities, objects, everyday life.Clay gives him that freedom. For him, it is the bridge between a symbolic world and our contemporary universe. It offers the plasticity between the useful and the useless and reveals the link between the imaginary and the concrete. There is no nostalgia or melancholy, but a desire to find this ""primary"" freedom and this childish lightness. Like a construction game, like a memory game. They are shaped by coils, plates, casting, or modeling.Grenier material: various stonewareMeasurements: H 17 (including knob) x w 30 (including handle) 860 ml Share",//yonobi.com/cdn/shop/files/image_092fedb4-83e2-49ee-b221-03b65e547f0b.jpg?v=1686685054
